Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,678 Franklin Ave,"{'latitude': 40.675363, 'longitude': -73.956548}",64,4.5,11238
_R6EjbrynW_LFnmWoRqgww,Surya,154 Bleecker St,"{'latitude': 40.7281, 'longitude': -73.99963}",186,4.0,10012
jJYQJGygWjIX6_0MiIoJRQ,Ashoka on 2nd Avenue,1718 2nd Ave,"{'latitude': 40.7798555, 'longitude': -73.9500904}",90,4.5,10128
N7pDKAFOR1F_oCVH_Fc7Wg,Ahimsa,210 Thompson St,"{'latitude': 40.72878, 'longitude': -73.99924}",233,4.0,10012
wm10mMj_41_-l_gRhRH3TA,indikitch,940 8th Ave,"{'latitude': 40.76573, 'longitude': -73.98338}",404,4.0,10019
zVLG_O3AQnvQ53PSJ5mTMA,Om Restaurant,1593 2nd Ave,"{'latitude': 40.77583, 'longitude': -73.95364}",461,4.0,10028
yKQZqmCbk3EkGC5ajHgEGg,Amma,246 E 51st St,"{'latitude': 40.75554, 'longitude': -73.96874}",477,4.0,10022
7USPKYeaAfxl0Ch9j_1l7A,Moti Mahal Delux,1149 1st Ave,"{'latitude': 40.76213, 'longitude': -73.9605}",428,4.0,10065
QqrEF8_ZQCGi63cL10J5oA,Chola,232 E 58th St,"{'latitude': 40.76026, 'longitude': -73.96576}",560,4.0,10022
L9n68f-cdk7RMQvRJvC6bA,Spice Kitchen,71-04 Grand Ave,"{'latitude': 40.72766, 'longitude': -73.89191}",166,4.5,11378
HsEmXckXmsRAAEVDFCGYYg,Namaste,31-15 30th Ave,"{'latitude': 40.7668, 'longitude': -73.92068}",489,4.0,11102
objNX6cuj1JyUijFjw21Qw,The Drunken Munkey - West Village,31 Cornelia St,"{'latitude': 40.73136, 'longitude': -74.00253}",105,4.5,10014
QHZxlt8nFqycBrxxizwKmA,Taj Masala,256 Malcolm X Blvd,"{'latitude': 40.684399, 'longitude': -73.929653}",90,4.0,11233
sQ_L8O9WMU4apxSTVa9JKg,Agra Taj Mahal,1005 Manhattan Ave,"{'latitude': 40.7332729, 'longitude': -73.9550299}",140,3.5,11222
7eUoHxFCZKdYkl7ONixCKA,Nepalese Indian Restaurant,907 Seneca Ave,"{'latitude': 40.700617, 'longitude': -73.903777}",193,4.0,11385
m5Whyz8O8jM4DrE808h71g,Darbar Grill,157 E 55th St,"{'latitude': 40.759357, 'longitude': -73.968826}",495,4.0,10022
maXkjUEZGWrKF7BFrrUUXQ,King of Tandoor,600 Flatbush Ave,"{'latitude': 40.6588935852051, 'longitude': -73.9608535766602}",237,4.0,11225
z2VXX7wGl8XZ6_oo9W3koA,Patiala Indian Grill,371 W 34th St,"{'latitude': 40.7533149, 'longitude': -73.9960898}",239,4.0,10001
6NcU2JAznLr9dDHp6GgQyw,Doaba Deli,945 Columbus Ave,"{'latitude': 40.7994, 'longitude': -73.9624}",217,4.5,10025
