Business_ID,Cuisine,Rating,Num_of_Reviews
32OftwOMs1Fsggdv2iAIew,indian,4.0,41.0
7lhmzhkct9-blnuBAp_HVQ,indian,4.0,360.0
IgERw1hR7AC8Yozdf1lpEQ,indian,3.5,154.0
EGUPGM2TuwMMFi3vifYEVA,indian,4.0,111.0
xscOfj1dMkEKvhrRruLpIg,indian,4.0,642.0
zSAbFi6e9WTtnAzhD5infg,indian,4.5,195.0
6I9gle1o8MvbXqBDrnxgnw,indian,3.0,66.0
TcuWyuZAORVnQBPCMNbTgw,indian,4.5,583.0
cEB3DcrN7xDyXiswWNe47Q,indian,4.5,101.0
PqqnNrUtU7XTKQvUM4cyqQ,indian,4.5,144.0
1K-6nNnhw_pgpDZo6res2A,indian,4.5,13.0
pA33ZnfcZCGo4Xhimm7ukg,indian,4.5,43.0
OBQ2IKvREm5oW6_uu-v_uw,indian,3.0,225.0
kFV-XAalWCEZN5VW77_3Hg,indian,4.0,160.0
ct6ehNNxeDqAFL2czMC5Rw,indian,4.0,22.0
7g8kuHMbH2EcL7RkOap7EA,indian,4.0,143.0
rGmGim1ZDCxnF8n4NiKrYQ,indian,3.5,534.0
GsUOi6XcuMRZ4UT_zfuixQ,indian,3.0,1.0
m2pSaGdxAqMWMP6Ims5v3g,indian,3.0,29.0
V_s192GXiLD9Zmboyykllg,indian,4.0,16.0
GeXd_6XseU9E8oC1p1SaNg,indian,3.5,187.0
DFxqKgVoJxYmKLIBxjpJLA,indian,4.5,42.0
W_7rRhz8Mlt12BSqZ8oJ4Q,indian,4.0,70.0
z4RiUzzM-gC8J0Wyxjtp5w,indian,4.0,7.0
sDgN-TGeEz-wd8kWEUWwTA,indian,3.5,641.0
tsh1odOSSHTAZ0FdOr8ZRA,indian,3.5,39.0
p3E_1wktqB-Z4qtqqO9F-A,indian,4.0,834.0
gSOMj9g3Iy9BLeBXS8VjGw,indian,3.5,74.0
JOXl-jcvaciJa_oQAvFkbA,indian,3.5,259.0
F4lLNqPJULJbiIm5CeoE9g,indian,3.5,141.0
NH-5cniqVsAZQPOxhZ8IgQ,indian,3.5,865.0
HwvG1FXbVunyHOZCYZSblA,indian,4.5,3.0
HWKlqrWTOUzy54x2l7I4gA,indian,3.0,79.0
BPxh-xVN8PLIDN8Df3GzlA,indian,4.5,211.0
uOwNAh9yZuq7yItvw4pZqw,indian,3.5,100.0
efbSwd5-qPc2dkWCaX5Ucw,indian,4.0,107.0
HDmk_Rhk8iZM5ULL70QsPA,indian,3.0,18.0
j8M3pq0KmaI2JmQ3ZN9Tbg,indian,3.5,69.0
YES1oCXuC-uggcnr8txElw,indian,4.5,287.0
-WVTc2x7MjnpPlfw1KZOHw,indian,4.0,253.0
x9wa2M7gvf32swUSBP3uXA,indian,3.5,741.0
x5HLJVEOYF-cCmGEZFu9yA,indian,4.0,862.0
ATfQtspdjKqGxyTGr91Stg,indian,3.5,3.0
FvyhJRPCth2_1pmXlBbTGA,indian,4.0,215.0
DsW8a9zwKWXBA_xOqKO-yQ,indian,3.5,226.0
EEYLyO-mcKFU1ZgfutzOow,indian,3.0,94.0
x4Xptj-YNZ-aGNhn4XyfsA,indian,4.0,1.0
7P_0Tu5VFF8QSNsDuPsJew,indian,3.5,109.0
Dw0D3560Yt3pQtdm74gGeQ,indian,4.5,185.0
sPCbaWKFzV7UHilHJLhTJw,indian,4.5,40.0
DU_z_ypJ1j3hoRrkTqQpEQ,indian,4.0,66.0
eT2rROrWDAr0auGYqQrp9A,indian,3.5,105.0
AkbtpU7dqXs-huQCsDhz2g,indian,4.5,24.0
CqE_BNtAr0Y45yiDIN_Oow,indian,3.0,23.0
W52QAlFMg0S8jUi50u8MUQ,indian,3.0,63.0
FJFliqqHXFZutkp_dmWdfw,indian,4.0,257.0
wfJCzfotoMELb74z4lITOA,indian,4.0,195.0
u_3TLN0u6LyOL01vdjFOug,indian,4.0,1316.0
yPIQ_8KIokdKHNLdHAS6eg,indian,3.5,65.0
7QNfgCS66llLCsVu_8VOyA,indian,4.0,318.0
IdZ9HpVlPA4nVK20-VNQxg,indian,3.5,15.0
zwY_UA8llhbJfR7rFeA3qA,indian,3.0,180.0
QV7OzZd6RsQjAkoxbHqEzQ,indian,3.5,171.0
O4fJTI3e11PsKwIOYGZkag,indian,3.0,204.0
svS70WtwCdlGriuhL1Gt4A,indian,3.5,222.0
rvUs5KjpZ5fV_CeD_uofZw,indian,4.0,105.0
kK5f5YDwhpD3jvUGg-VRHw,indian,3.0,39.0
omIpmu1veq7OnuhGCli7oQ,indian,4.0,149.0
CcncHLot-nt8qECbw3SNsg,indian,4.0,140.0
jp7Fn_eU2T90sVqMU_zKlQ,indian,3.0,3.0
3M8Cb4h1IslE2fSarFkBtw,indian,3.5,260.0
ybdDbDDppPgoLVEQA5MAUA,indian,4.0,119.0
MAwtBgCmrY-i_jbmXlDMkw,indian,4.0,685.0
_z7fmrvjQwJviN98zoiNng,indian,3.5,227.0
_WWJcqUTGFCCVp0cymu0wQ,indian,3.0,741.0
C6Pa1FTC25v8F_vKD-NkLw,indian,4.0,30.0
NupdQxf_6HUwnAhINKpvgg,indian,3.0,284.0
C4M3EEn698gdSftbY-Qtng,indian,3.5,15.0
1-4W4i1fj9rp0Blrg0Q1zg,indian,4.5,110.0
i34wlziIjT8lHgUN1o0ToQ,indian,4.0,339.0
MJujLVpgnp35vImtC-Cdrw,indian,3.5,117.0
GBa6g6b3LOJz4IPl4JDMkw,indian,3.5,132.0
TdDwvcgWYM8I4Jhiyd0mog,indian,4.0,61.0
elvL_HW9jfLLDVhwoIx_Ww,indian,4.5,327.0
gJSX5IDyhjeMjz9IS2DIwQ,indian,4.0,389.0
M1ezrU7GkA7nqlnvTkLs7A,indian,3.0,9.0
LjBKkUSpMwrpo99hXgtHYw,indian,4.0,848.0
onDHsXRAd88j4tmuAVpukg,indian,3.0,49.0
IcEafi60F4pyEHaM4lR4Wg,indian,4.0,69.0
jt_mFVGnAcPx27vIz4o29A,indian,3.5,1302.0
ZZe3hb__sk5lddJF87LtLw,indian,3.5,132.0
5hUj1m67tJZsAUy3h4MjUg,indian,4.0,22.0
bRPq-Nmct5bOuOtsu8fC7Q,indian,3.5,2127.0
cmE7lNTfitRaHfulkTtp9Q,indian,3.0,236.0
qyio0vKMwH-du00mOARNiQ,indian,3.5,112.0
URYnt8_XJwt3gswIDIlPuw,indian,3.5,16.0
mPo1hcqFcWuHoe5t5zi8gg,indian,3.5,37.0
ZcmTj4LhC1w7YxJCzkxb4g,indian,3.5,21.0
u5Kjydmh63lhOv1s1xZEUw,indian,3.5,385.0
0BcydXe2sU0aPwSRAq3zgw,indian,4.0,66.0
177WmaOaHsO5KGGNfgm_TA,indian,3.5,179.0
EqZEbtu-91BdCPd4chXPVw,indian,4.0,171.0
u1KbxbnFOpcBviPOwIPPRw,indian,4.0,41.0
gmNCnGtIo7VoMTTU16rBMw,indian,3.0,17.0
4oXj1ibfudrp4BkHcMjyrQ,indian,3.5,22.0
7X3hB3KtkHVKk1GZKAnlbA,indian,3.0,53.0
5rs_4WCfU9kSktenC1PWXg,indian,3.5,3.0
XCnXYqZrUMAz9b1np3GXDQ,indian,3.5,31.0
TM8wJkjBw2NFzBp6Yy5HFA,indian,3.5,109.0
tjstlcFtOiXnUU1MAG1uqg,indian,4.5,316.0
B7Ag0jClqRz7Ix8ewp_fuw,indian,4.5,13.0
9BB_D7fYCCHfaDvYrysGTA,indian,3.5,56.0
kkp7VKm-A-IOeFyXNFAM2w,indian,3.0,238.0
YTzWgctWFVyw_07NPTnDNA,indian,3.0,12.0
7-I3pf_c9CAgNNa9e3nYjQ,indian,5.0,4.0
ud5ZnsGKFsgw0KErntD2lA,indian,3.0,111.0
kk-Tm4qhAmlUtZwO7JFYRw,indian,4.5,168.0
L7SAE6REtK71TNI2C98_bQ,indian,4.0,267.0
r8mBcKFCRyK5gKg3Z67QQw,indian,4.0,5.0
aBcQo4Xy-Lcf3JfVcn94XA,indian,3.5,1114.0
eTG_KeM6EbbjfBSkHkuIRg,indian,4.5,570.0
QAD4BeDKUfvH5SmNtkVhkQ,indian,3.5,180.0
a5SB7-QiYkEBqMb_1FQ16A,indian,2.5,402.0
jpw7iGUzsj_AECKt351X8w,indian,4.0,485.0
F01dePvVzwREgGYEXqZtUQ,indian,4.0,20.0
ac2JW6d4GAATQsPIjaTWiw,indian,3.5,24.0
FPuOTMD-dmXTFz3rUsEkMg,indian,3.0,1336.0
K2TtA0jOj6w3ywEGw2kI1Q,indian,4.5,5.0
1WhcWW4Hg5YPhCq6VQFc1g,indian,4.0,36.0
Cq2IVq7VOlEzQ0YfdPqc-w,indian,3.5,41.0
B-lbpKcK1sVfqGdlmagKag,indian,4.0,164.0
k6C1yxzWz07p6AYAV5pgDQ,indian,4.5,130.0
2_EaHOkwF8qCIALVvZ3EsQ,indian,3.0,20.0
6Ct7OeTRn4caY9g0swFBsw,mexican,4.5,671.0
-u5usGYF-cLqf9FMmApinw,mexican,5.0,3.0
RzKR9QcYP03EQ_8DxTxowg,mexican,4.0,1065.0
9aJ1MVTthZw3QjqoG7mPjg,mexican,4.0,607.0
SUVMcqAwPHhcRMtfv_djRQ,mexican,4.5,334.0
pG-IkylRFOb-HlaD8NwvvQ,mexican,4.0,288.0
CfOBb6NU2awo8xclJpKU3g,mexican,4.5,250.0
Wx6lMnEh7dCmX-9PQF1Ifw,mexican,4.0,1756.0
mmAlHhnTDXIohPC3wfl0hQ,mexican,4.0,726.0
95a04LtXLX6gePhPEwff9A,mexican,4.5,302.0
9_CEU7Wmvmwlyvqr-PJD6w,mexican,4.0,911.0
X2C0_I0seTtjW9uL8e8FBw,mexican,4.5,309.0
BbMUXd69i0tlWS2aoppwaQ,mexican,4.0,646.0
dgaNriM1VdI2nGochhHE_g,mexican,4.0,1038.0
_Kc_mFOk7zMPDcDhkdJE7A,mexican,4.0,415.0
7bD22UAtH56ikWYslOSIQg,mexican,4.0,554.0
nrwOQSXoRXfAYhkdjiUk8g,mexican,4.0,118.0
jnEv25Y2DosTq2sNnvmC9g,mexican,4.5,2617.0
XO6IbZn2oxonPrfcXHK4HA,mexican,4.0,181.0
AUyKmFjpaVLwc3awfUnqgQ,mexican,4.5,335.0
TPN2at7fMDHxeGYuQdQZVA,mexican,4.0,259.0
By8DjoW6JvyLXMbbcafP4w,mexican,4.0,173.0
xemN4tP9RlK5c-yUT-M71Q,mexican,4.0,884.0
mhrLDFTxUzW2koRAzjlt5g,mexican,4.0,967.0
Zk8UgB9MDoIHWFYgAxNlIQ,mexican,4.5,62.0
ZZxYVgodx2TxbYwh-0YU1w,mexican,4.5,530.0
SPvW-SV2Ed7z8k-QXDUIDg,mexican,3.5,563.0
ci0-GO_iMb0NdTCUYWjocQ,mexican,4.0,307.0
0AWdTQZ97G4rutU0z9Di6g,mexican,4.0,702.0
PAJdNrD4HFBN16OAFeDx4A,mexican,4.0,470.0
Wm6vj0ekRAzZnaeaBEkOag,mexican,4.0,1615.0
Nnuz_Ic0IdWOUbl64r4Hkg,mexican,4.0,756.0
Yilk_Ucz4L6w9EmvAS2gHg,mexican,4.0,400.0
ihzI-4yGesoQuAoIocao8g,mexican,4.0,555.0
njV8tFM7PivgDhWng_Lb6g,mexican,4.0,184.0
M8YeVFsrlYTvoAU_NFPk5Q,mexican,4.0,214.0
uvcEo61aL2F8e4PCzwZsYg,mexican,4.5,126.0
Xjswj531-FkRZPpcccU6kQ,mexican,4.5,781.0
jzVv_21473lAMYXIhVbuTA,mexican,4.0,341.0
uVfOB37NyYEGRs5FITM-nQ,mexican,4.0,183.0
Lq9HxEUrkceCUDut00qlHQ,mexican,4.0,179.0
QH3VbBAf7MlePoaipxT4pA,mexican,4.0,369.0
XipQLDbyTl5tsLlyzAWzug,mexican,4.5,625.0
Ck09FempamAKGSPsV_bX-A,mexican,4.5,534.0
XjMjGq_2nO1e8pwIq-nEwg,mexican,4.5,80.0
4ttqjZMCsfz6X0kQ_KR0xQ,mexican,4.0,967.0
boRM4i0UQswxQIp6CA9y_A,mexican,3.5,1935.0
K4eXKHHG-ycydt7jeZTqSw,mexican,4.0,105.0
DHFEpeJXemrdxIuGGcyurg,mexican,4.0,590.0
MfbVI5reXLIIs8Cc2HwgQw,mexican,4.5,1495.0
L5eqJRy8Yx_4El6rUxWmBw,mexican,4.0,105.0
q3SwWmzxZhfbVmid1LRLWg,mexican,4.5,56.0
cQWUPxESnMx69dshABS_rg,mexican,4.0,187.0
f7g3GhoQs9nQVTJEL2p48Q,mexican,3.5,437.0
Pikhqmsy370W2BXHnNfP0g,mexican,4.5,108.0
fJXCMGOhaS6rKGjoGldSSQ,mexican,4.0,203.0
7KO4zcBtc2-2M5kJLfl0kw,mexican,4.0,380.0
_B0NHhM3GmirV68XE5csSA,mexican,4.0,37.0
3lACGsU8feB0RXhAVGOc8g,mexican,3.5,389.0
_M5FVY4hkcuU-ASdVZPfRQ,mexican,4.0,517.0
QIsFsiOP3H_NkgeWST7GPA,mexican,4.0,280.0
okNIE5TrZVy43GI0A3aUIw,mexican,3.5,1146.0
KyOtOluTH8c8SICpf85thg,mexican,4.0,213.0
iK2jJQA72XRjf4nUD3cAnA,mexican,4.0,674.0
yvva7IYpD6J7OfKlCdQrkw,mexican,4.5,107.0
mY_dEQM9poopjV0y4Hvnww,mexican,4.0,115.0
Guy0Mow5rqt4a3RDMRTY5g,mexican,4.0,178.0
EHUNrnIgnhwTnpOm3gEESg,mexican,3.5,605.0
DY2wlHlgC5eHITs-d5rT4w,mexican,4.5,57.0
ifGXrRqs-zp6ek7LsoozrQ,mexican,4.0,687.0
FXgSgiLg6xgOO8zrG51mzg,mexican,4.0,119.0
vpWPgusmUD0cYNKf0uEQIw,mexican,4.5,194.0
tvqtAjAyc7dplVVwhw3VZQ,mexican,4.0,136.0
xGNzAsakHgbbl9fwgSoiUg,mexican,4.5,47.0
sTu5z5HUcIYykg97HHj8xA,mexican,4.0,791.0
Xod3ODMcVvAgZR_tS8LJVw,mexican,4.5,61.0
DQuwci5xgJxXx7dxxp9FBA,mexican,4.0,381.0
-kVueEw_fyO1Q2Gkmj6Few,mexican,4.5,300.0
znlol6dCKwjoXpZZwV_ZOg,mexican,4.5,135.0
t5bLApk2dbQPJiLuzfy5tg,mexican,4.0,256.0
tK_4ECZ0EPIhW8588hfn5g,mexican,4.5,88.0
XsxnMWdMpVixA7Yyq_vq7Q,mexican,4.5,107.0
e7krRmyE5upHv2gsEOdR8w,mexican,4.0,589.0
SULHf6nGQ8sK0UpG1XU30w,mexican,4.5,1049.0
anBWvFPOce4nl3qLX-H6Rg,mexican,4.5,56.0
zNcDCPiUsE5aT6jyaCVtmA,mexican,4.5,163.0
_HxxUvRp-0FMH_RoEzG1TA,mexican,4.0,160.0
J9pgjC191T-odCmTAG-grQ,mexican,4.0,299.0
kn9rgR4KlvyTTi-s76OIaQ,mexican,4.0,368.0
AgHjo6NP9VTuAU8jCKFHjw,mexican,4.0,104.0
fjE_lpKblhrN_48X2ca-7w,mexican,4.0,248.0
_Pz5L7DGORcaThGB4CWcfg,mexican,4.5,46.0
6AJwsgXr7YwsqneGVAdgzw,mexican,4.0,236.0
DTKKEogIt2wQm4UULYVGug,mexican,3.5,809.0
_URXTaYBbd2XX5qJbDkKAg,mexican,4.0,84.0
X0IWYIpyp-eeD783EqVGWw,mexican,4.0,213.0
KhGbD1U51KKcl6frzNDa0A,mexican,3.5,160.0
vyKBwzRdNX4yiJDIFv37iw,mexican,4.0,152.0
BdHWUmVFuo1R8Lctv4K1Ow,mexican,4.0,414.0
zjnnccSIpMdx5fN-MxAr_w,mexican,3.5,542.0
2kPGo5wA33eBJj-OzA96tQ,mexican,4.0,124.0
z_emTJ2d3kDEe8mz3w-KNw,mexican,4.0,144.0
JnOYZqzRBHkEB_mvMXph_g,mexican,4.0,74.0
Drb6I9masZDvxQUVcqE2ww,mexican,4.0,746.0
trOfIBnEr_CxZuLRyGj9FQ,mexican,4.0,661.0
yl214H_cUd1intjVAeE1Mw,mexican,4.0,87.0
H-EZ1g_3M8oNHctGjnddwQ,mexican,4.0,301.0
kawmpvfSzhDAy9pk8n3MxQ,mexican,4.0,168.0
6rM-N1SBbKPC7DWZNg5awQ,mexican,4.0,232.0
7RgdHGMY9Xa2Ur5y7vSBZQ,mexican,4.0,305.0
5SOM3bh1R5K3RZ9E20TxUg,mexican,3.5,457.0
u1KX3yw6L7pg1rbFl_Sx3Q,mexican,3.5,128.0
Gwi51JUxbKT1Eg-C3JrxRQ,mexican,4.0,96.0
ue-iu3tMiHAv7JR0YuhOww,mexican,4.0,366.0
iuYUDoWjPcEYVo1Gz3_3uA,mexican,4.0,83.0
0oRYwB_SLqjHptvUQwwe2w,mexican,3.5,210.0
bHJWjEg_sGjrlSHIOX6Mqg,mexican,3.5,429.0
ry7XCoXXxS0DxRmzZLFybw,mexican,4.0,46.0
k3iUNUGsl-xpQ_EsOfTadA,mexican,4.0,373.0
r5NT8-nV4py2c-mppTKucQ,mexican,4.0,241.0
rbAxZRKdMoMxeonDTmooFg,mexican,3.5,581.0
l0ZOGV9tohkpfHiZ-3XSRg,mexican,4.0,56.0
L3REPLCvQpMapYPd_fkS-A,mexican,4.5,468.0
8CTaeOtqr461Ah5yWcnCPw,mexican,4.0,126.0
N90gLDq4XgqYanlRqaeNKg,mexican,4.0,258.0
lKn-9P_F6cIwT0uL3xDnbw,mexican,4.5,41.0
UH_aksIxzGPPyhWZJbTP7A,mexican,4.0,440.0
iUOijKvgnv_4Iu758CqlOg,mexican,3.5,477.0
oSFL1AVZYouS4YrDjoLyLA,mexican,3.5,584.0
zBORlLYwMqqJ_GOX6K31mw,mexican,2.5,447.0
_5G0SOM1ogWTsSmPBGRfzA,mexican,4.0,179.0
cy0vBvZu2Eb4XtRFCp8Seg,mexican,4.0,151.0
-zZXaitTEIWFgGa21y0nbQ,mexican,4.0,38.0
0W0m68TNPbodGCA3PhIB4w,mexican,4.0,485.0
hGWYNCUmDLk_H_Mu3oV9HA,mexican,3.0,1475.0
zscLFr_wQUmSRGkup2YjpA,mexican,4.5,63.0
HfVMTVjgxumjFpUF_T8mqg,mexican,4.0,110.0
J7hRmPAGnOcd2OJsN_eV9g,mexican,4.0,45.0
-SYHh9DWvYuBZxkA4gfzHg,mexican,4.0,64.0
V9jFJfuK3FzWCJGoY15EgQ,mexican,4.0,204.0
DGa4PysLx10aRnXqRQ4Cng,mexican,4.0,72.0
9ijkw9x8oSSSnsUo5uR4Xw,mexican,4.0,142.0
QlIVC8__DE4R6IRJrf-CVQ,mexican,4.5,25.0
SCQvI5pAJmD-OMm37kkS6Q,mexican,4.0,587.0
1-QgkACd4atRtc4AOGWz_Q,mexican,4.5,99.0
hOLv0a65RSb5QvFd0FrYjw,mexican,4.5,68.0
dsKRm2jJPfEZvLLehWKhLg,mexican,4.5,77.0
Y6FMtiM2Q3CwcuxI0E4USQ,mexican,4.0,204.0
z3TwiFWdJUvY9tW8QMEseQ,mexican,4.0,133.0
8_NilECM6qg_L7WYb25uNw,mexican,4.0,29.0
jy6AHLVJ7cVJZ4Fl_ds3Qg,mexican,4.0,73.0
bCCW3DOK5vDR6x4qb2YzFw,mexican,3.5,383.0
bNPYPLuCjnRvRuL56otJiw,mexican,4.0,209.0
uwUzZf2IQFVb5puJuNd9rA,mexican,3.5,116.0
HmdGSeQbK2vI3Vp7xfcIrg,mexican,4.0,71.0
HSQrBVZ0wiXYs96yEt2qUw,mexican,4.0,291.0
4yEZo9Ei4NZB8nUCCevKgg,mexican,3.5,227.0
8DvAPUI0qP43rY_CD8YYZQ,mexican,3.5,64.0
7I-4qCgJq3n0yan1ChE-ew,mexican,3.5,387.0
SXWnyFNLCehVlJPRxk7gAg,mexican,4.0,298.0
phfxciZ6-Hch_HbW_tvm_A,mexican,4.0,287.0
ONUgIihg-ROELPgKiWfs7A,mexican,4.0,94.0
6Pa3-9piblDJu0l8u84Jhg,mexican,4.5,250.0
U02ibutbgrC3uQzEq4w2ww,mexican,4.0,73.0
54hPnm8Z4rJST1CZWaOznw,mexican,4.0,543.0
c921DfWPCxG5qJ687TU6Xw,mexican,4.5,70.0
WyiTT3VHjzowMnOnUpZ7TQ,mexican,4.0,290.0
BxnrBKdLwdaEXyq97uxgKg,mexican,4.5,315.0
v8tuFxvNkKdZytWTn9BhMA,mexican,3.5,305.0
BXtZKlJQ1H5WQf1ewO0HFg,mexican,4.0,66.0
iPc-zPgcpgeSo76xl5Jbpw,mexican,4.0,365.0
Jh6bSOaw0ftGh9ONiwr7nA,mexican,4.0,182.0
4jucppz-BA0MiY06DjuBYQ,mexican,4.5,112.0
VOAryQk18GIxwErygoranA,mexican,3.5,437.0
34LM8_lP8iwizHBu6YgaQQ,mexican,4.5,180.0
tCuPhpmf1PaYe5dmwdq8Ew,mexican,4.0,109.0
zupIzmhdcH0U6vJQQxDBiQ,mexican,4.0,225.0
tuP7STBjszTvKcQLeFMnkw,mexican,4.0,265.0
qLh8nLAg8UZE-5Cn_ctCLw,mexican,4.5,79.0
xAP5LWPsd9aedbuj8vo8_Q,mexican,4.0,51.0
3DNtS1_3gobrYQBAwDx4DA,mexican,3.5,663.0
bbb6QZReetkrrubqGWJokQ,mexican,3.5,463.0
DFRpXRHjOHBxYHiuvwaEQQ,mexican,3.5,1111.0
KtzxoHCm9N9QJi31TNjbhw,mexican,3.5,312.0
d7YbQzGlmawMGAzUHzZvuw,mexican,3.5,1040.0
_0uNkBtac1qBz2zSGZ0FTQ,mexican,4.0,134.0
Av0BsdlotLFoEar5u1rDzg,mexican,4.0,566.0
ECj6_ovNLQ3wbTxIDOmfwQ,mexican,4.0,21.0
5fUY5sq00VMPdb1SDJWBug,mexican,3.5,184.0
h_ITJux-MF0YcmZx8KRHtA,mexican,4.0,55.0
IfIyjm4SfORGYPbaAWST3g,mexican,4.0,356.0
UwZtUMsxS-mwWpeZnrO49g,mexican,4.0,106.0
4c4Uwb5yUqXJ-inkcDinIg,mexican,4.0,260.0
qHbQ2V9K_GJqLaOaielk_Q,mexican,3.5,361.0
CaFkfhLxjzPAxS9-G6lNVg,mexican,3.5,217.0
m3C3d47Bh4NJHGXvT6Rqbg,mexican,4.0,111.0
qKqWyiI_LD3OU_gxBdhEoA,mexican,4.0,50.0
GdZNFFSSnpmOn12Bd6XoEA,mexican,4.0,20.0
NKDLr_aBy5WRX8-JR_SGyQ,mexican,4.0,154.0
1nR3kKOs938gcgnw6p5wjg,mexican,3.5,774.0
hlc6c-3N_rOvO_XwOGEYRw,mexican,3.0,155.0
ipmOYDh9snm3ZUv546MACQ,mexican,4.5,164.0
5PD9q8jp20c4vUBX8Z81sg,mexican,4.0,68.0
7CfaiHE11MO2zAiu3w6bsw,mexican,4.0,182.0
xlv_CcDXH1hkG4Wq5mECkQ,mexican,3.5,265.0
La78lTOdzTrdFYTGXUp7og,mexican,3.5,360.0
HqI1ROCmZa2THlBxT9nyrA,mexican,4.0,139.0
AnAZaBsEuBjYvzaPMTN0oQ,mexican,4.0,157.0
nm7uUS4Qa6xB-VMm1bnbEA,mexican,3.5,85.0
Ahx8GsuAGUl8TgqCWP7uXw,mexican,3.5,205.0
j4dGkqL-OK9YH8Sl2eOWEg,mexican,3.5,1255.0
u9xVzV1OZC5pwtUgaHLM-A,mexican,4.5,244.0
hR1bG0jgd2_Z9Q5L6siTEw,mexican,4.5,36.0
mfJaJSspapkcL2MIsNuUjw,mexican,4.0,196.0
yqU1-chsjix3T4EMY2MyxA,mexican,4.0,183.0
8WSRmH4rsSRJN1jN0qmT_A,mexican,3.5,625.0
PbLGoaIkihF2JPnVRFtxxw,mexican,3.5,68.0
1vkYZbdwMpqteI8x_sS68g,mexican,4.0,165.0
pOgAM5F7zTAW7Y_sCjycWQ,mexican,4.0,255.0
L1-qxIGlGqad0mLWhW1PUg,mexican,4.5,32.0
tKpTRuNe7JJD6IYFPVCXNg,mexican,3.5,206.0
NXjCypQNl7tBrdR3gkFqdg,mexican,4.0,109.0
V-yI80ii8Sau_BOQsDhz-A,mexican,4.0,50.0
ub2VfE7SRLJABAClzGZp3A,mexican,3.5,583.0
XI8c4klXYX0b3MV8n8Kteg,mexican,4.5,33.0
VThwGCuC6JVaxAgnmuJDRg,mexican,3.5,396.0
J_9-q-WFMWg5swNVzzZ_XA,mexican,3.5,358.0
ojeMH0rbOOMx9ajChbVkJQ,mexican,3.5,392.0
2iwT3iutZvmqzmu7oOkWFw,mexican,3.5,477.0
vySCsap61EhXrspq6TqaUg,mexican,4.0,28.0
YYB2lPax5wAdeNWUcm5WAg,mexican,4.0,150.0
lC3C3OSklhJQhHVOqRkoMQ,mexican,4.5,61.0
wO9FMvtYqsJoYrnHDASE0A,mexican,4.0,203.0
skN-mgnOezFQr9YNh5G5TQ,mexican,4.0,79.0
IS8TakHCKVZc-R_-92jo0Q,mexican,3.5,166.0
hdBhZcdZGHkTESrldAObJg,mexican,4.5,146.0
dYWjNK07igws9jFNgQmhng,mexican,3.5,1400.0
h8J10FpJGaU_4OvP2MgoKQ,mexican,4.0,237.0
37UBDZl-wH6UBRVjAif_pw,mexican,4.0,70.0
FavssEgZjXFi2unEXePkVQ,mexican,3.5,311.0
B6bEkY9sJ_GU2pD2Rwb4gg,mexican,3.5,425.0
g2uaHoIX1e1Y2E63t6DLrg,mexican,3.5,276.0
NvyOagUcodDPHSDF5Vhbmg,mexican,3.0,426.0
vFS4XkHymNm0agxIVf2mhw,mexican,3.5,203.0
t2nLcM6iuDDtBFfBbUI4_g,mexican,4.0,329.0
DGloxcTvrqGLlSghSWtAlA,mexican,4.0,77.0
hcI6TVxFyVNEPXg3rF1bQw,mexican,3.5,99.0
jYAqup9AF9N9wYAWYanZ-A,mexican,3.5,831.0
sBP8072dTkHDHyS8MTaZcQ,mexican,4.0,46.0
hmx8vUMYJPTbfgN8c7A5LA,mexican,4.0,286.0
eTWPn3e-BVBAjXKLDlB84A,mexican,3.0,239.0
W_0AX5JL3QZnX1oQNxQGtw,mexican,4.5,74.0
iXtZQ7twXQiv7j2ZdxZqUg,mexican,4.0,136.0
6Dyvbe04UjeNTh7YbykZ8w,mexican,4.0,77.0
98Bm2w9RzNJQZo4U3jSgQQ,mexican,4.0,82.0
D4tGzWIAM7Z3HNoNxPS2Gw,mexican,4.0,49.0
xGoSAOhQBNdJMJmPn7CMDQ,mexican,3.5,413.0
ONpovEzuqFtHMHN-AtPd8g,mexican,4.5,148.0
jQjQHNAM8xXB73kFkfg9kA,mexican,4.0,147.0
HKBJGt04_ZSdiIWA_6J8kQ,mexican,3.5,635.0
v4_89HfTm05NFTuukjsl_g,mexican,4.0,826.0
-pW5tF7cLZqM7BEpxTapkw,mexican,3.5,200.0
uipFunIVqRWwopfEvrscyQ,mexican,3.5,382.0
sLWWrz0iteDNQQJJ21FBUw,mexican,4.0,384.0
B9GWlhwXaUezB_GpGq1pfA,mexican,3.5,21.0
X8Tg6XHKERw-vdWRU4oH3Q,mexican,3.5,225.0
v7hwkFxrz2pORrT9Fiiovw,mexican,3.5,147.0
TgoYhgbPCYhLBNtpue3QHg,mexican,3.5,849.0
xmbBNjDuGEyeQFTkQPHMLQ,mexican,3.5,90.0
NMvGg6AwvEMUEjIF1z9Ghw,mexican,4.0,18.0
M1YYZ9cTVuMXLji_XF6rzg,mexican,3.5,1104.0
U9BX6bMvXHk8umBYnS3Dog,mexican,4.0,1301.0
_5BoZ_C5zEl5M_MxT1W39w,mexican,3.5,381.0
YKAwpTnKO-n5vB9-pqaCLQ,mexican,3.5,479.0
YOuxIvQh4RbX14Sh98m74Q,mexican,4.5,19.0
08KCenrjRbL7vzfHjdGYyg,mexican,4.0,151.0
ueL0t_7Yu_ev2RrWK9dgDA,mexican,4.0,98.0
