Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
a0IET3_yCFcO36OqGSsisg,Eataly,200 5th Ave,"{'latitude': 40.74195877796, 'longitude': -73.989716662832}",5231,4,10010
yB4ziqFM_7V8JxJas7CHfA,Ulivo,4 W 28th St,"{'latitude': 40.7447371960713, 'longitude': -73.9880339428782}",243,4,10001
MphfKkYFEe0BDQ6hZ0A5fA,Gelso & Grand,186 Grand St,"{'latitude': 40.7194089547259, 'longitude': -73.9973777877722}",703,4.5,10013
LXdblKc5g1Dp17xiV-Am1w,Trattoria Dell'Arte,900 7th Ave,"{'latitude': 40.765295646702, 'longitude': -73.98046281606}",911,4,10019
JLpEKUYAtzBRQwsUL3RPIA,Il Corso,54 W 55th St,"{'latitude': 40.762463, 'longitude': -73.977161}",301,4,10019
vVVmHacu2YAxKfpIjhfd1g,NORMA Gastronomia Siciliana,438 3rd Ave,"{'latitude': 40.743553, 'longitude': -73.980026}",256,4.5,10016
zDujEq9qZk13nBcG2PH4tA,Il Falco,21-50 44th Dr,"{'latitude': 40.7476595714373, 'longitude': -73.9455319123659}",267,4.5,11101
V3USzFEGhuoXez4G2Rk11A,Tavola,488 9th Ave,"{'latitude': 40.755403, 'longitude': -73.994516}",820,4,10018
L5MrjGhBqQkwlguY0ilxqA,The Saint Austere,613 Grand St,"{'latitude': 40.7114604, 'longitude': -73.9476182}",360,4.5,11211
z4CzSOnngC2RaTEC_BgUWA,Cataldo's Restaurant,554 Vanderbilt Ave,"{'latitude': 40.6800799, 'longitude': -73.96832}",214,4,11238
4Kqzy6WJBZ4Tc0cg6k2XNQ,Vinny's of Carroll Gardens,295 Smith St,"{'latitude': 40.682103, 'longitude': -73.993438}",196,4,11231
74zaTegd7fnS6llTesn_Dg,Fragole Ristorante,394 Court St,"{'latitude': 40.68087, 'longitude': -73.99688}",310,4,11231
TO9IICJjvcg1QhLVnap9fA,Cent'Anni,742 Franklin Ave,"{'latitude': 40.6730907423467, 'longitude': -73.9573492245369}",374,4,11238
PajKY49h4SpvSr-TW3lwCQ,Rafele Ristorante,29 7th Ave S,"{'latitude': 40.7309471231405, 'longitude': -74.0041171779098}",435,4.5,10014
LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,35 Broadway,"{'latitude': 40.71084, 'longitude': -73.96735}",576,4,11249
LRgB2kEKtBxqIxNksTO_PQ,Patrizia's - Williamsburg,35 Broadway,"{'latitude': 40.71084, 'longitude': -73.96735}",576,4,11249
MeUq9lombxM9alxs64tejQ,Pepolino Restaurant,281 W Broadway,"{'latitude': 40.72077, 'longitude': -74.00489}",511,4,10013
NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,7316 Northern Blvd,"{'latitude': 40.7545652, 'longitude': -73.8934414}",46,4.5,11372
3o0W7asUgP7EEKn8iFWFyA,Casa Nonna,310 W 38th St,"{'latitude': 40.75496, 'longitude': -73.99247}",483,4,10018
Ry9w-jFALWYhazi6jjyIKw,Rucola,190 Dean St,"{'latitude': 40.68562, 'longitude': -73.98587}",451,4,11217
9Zv7Xu380q2rzPSLEXX0Xg,Joe's Restaurant,6611 Forest Ave,"{'latitude': 40.707518, 'longitude': -73.903177}",170,4,11385
lwfCl81r5a0mjxDNxNGC9w,Il Buco,47 Bond St,"{'latitude': 40.72583, 'longitude': -73.99299}",610,4,10012
skLDCHQcmivdGx5Qd_qBIA,Il Passatore,14 Bushwick Ave,"{'latitude': 40.71431, 'longitude': -73.94217}",359,4,11211
vhqFa_0SG9M7Ra1OTmfB9A,LaRina Pastificio & Vino,387 Myrtle Ave,"{'latitude': 40.6933631896973, 'longitude': -73.9704132080078}",111,4,11205
4j_n7nPaZrp6_lEInZaA8Q,Aita,132 Greene Ave,"{'latitude': 40.686409, 'longitude': -73.9666214}",239,4,11238
Be1Y-vAEMgo7lqL5alXgDA,Taverna Di Bacco,175 Ludlow St,"{'latitude': 40.72191, 'longitude': -73.98768}",248,4,10002
D-smGg8zFQzk40EdessZ5w,Bar Italia,3503 Broadway,"{'latitude': 40.76058, 'longitude': -73.92182}",402,4,11106
BXiX5-ce4NNxsw7eUDZeOg,Giovanni's Brooklyn Eats,1657 8th Ave,"{'latitude': 40.6601105, 'longitude': -73.9835205}",409,4,11215
q3_FgDWWuXcVGiNuo_OPBQ,Fiaschetteria Pistoia,647 E 11th St,"{'latitude': 40.72666, 'longitude': -73.9773}",124,4.5,10009
ugIv_ylUdqRIlx6AD8lTJA,Basso56,234 W 56th St,"{'latitude': 40.7655, 'longitude': -73.98267}",576,4.5,10019
