Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
u1KX3yw6L7pg1rbFl_Sx3Q,Lalito,104 Bayard St,"{'latitude': 40.716289, 'longitude': -73.99974}",128,3.5,10013
Gwi51JUxbKT1Eg-C3JrxRQ,La Loba Cantina,709 Church Ave,"{'latitude': 40.64577, 'longitude': -73.97288}",96,4.0,11218
ue-iu3tMiHAv7JR0YuhOww,Hell's Kitchen,754 9th Ave,"{'latitude': 40.7638823425707, 'longitude': -73.9884334000586}",366,4.0,10019
iuYUDoWjPcEYVo1Gz3_3uA,Mallenche Mexican Grill,1621 Church Ave,"{'latitude': 40.64911, 'longitude': -73.96427}",83,4.0,11226
VVe74-TKuROBvyS1XgVmvw,Miscelanea NY,63 E 4th St,"{'latitude': 40.72686, 'longitude': -73.99075}",330,5.0,10003
0oRYwB_SLqjHptvUQwwe2w,Tajin,85 Greenwich St,"{'latitude': 40.70772, 'longitude': -74.01356}",210,3.5,10006
bHJWjEg_sGjrlSHIOX6Mqg,Two Lizards Mexican Bar & Grill,1365 1st Ave,"{'latitude': 40.768857, 'longitude': -73.955524}",429,3.5,10021
ry7XCoXXxS0DxRmzZLFybw,Taqueria Gramercy,218 3rd Ave,"{'latitude': 40.7363, 'longitude': -73.98531}",46,4.0,10003
k3iUNUGsl-xpQ_EsOfTadA,Cafe Ollin,339 E 108th St,"{'latitude': 40.7912288, 'longitude': -73.9395386}",373,4.0,10029
r5NT8-nV4py2c-mppTKucQ,Essex Taqueria,123 Essex St,"{'latitude': 40.7197418, 'longitude': -73.9877989}",241,4.0,10002
rbAxZRKdMoMxeonDTmooFg,El Vez,259 Vesey St,"{'latitude': 40.7147356376792, 'longitude': -74.015635}",581,3.5,10282
PqqnNrUtU7XTKQvUM4cyqQ,Bar Verde,65 2nd Ave,"{'latitude': 40.7260849061034, 'longitude': -73.9897361397743}",144,4.5,10003
l0ZOGV9tohkpfHiZ-3XSRg,Friducha,946 Manhattan Ave,"{'latitude': 40.73152, 'longitude': -73.95432}",56,4.0,11222
L3REPLCvQpMapYPd_fkS-A,Los Mariscos,409 W 15th St,"{'latitude': 40.74207, 'longitude': -74.00565}",468,4.5,10011
8CTaeOtqr461Ah5yWcnCPw,Fatty Daddy Taco,152 Smith St,"{'latitude': 40.686578, 'longitude': -73.990821}",126,4.0,11201
N90gLDq4XgqYanlRqaeNKg,Acapulco,1116 Manhattan Ave,"{'latitude': 40.7367, 'longitude': -73.95517}",258,4.0,11222
lKn-9P_F6cIwT0uL3xDnbw,Don Patron Bar & Grill,1217 Church Ave,"{'latitude': 40.64778, 'longitude': -73.96793}",41,4.5,11218
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,1838 7th Ave,"{'latitude': 40.8003063353508, 'longitude': -73.9549569049235}",440,4.0,10026
iUOijKvgnv_4Iu758CqlOg,Hotel Tortuga,246 E 14th St,"{'latitude': 40.73239, 'longitude': -73.98545}",477,3.5,10003
oSFL1AVZYouS4YrDjoLyLA,Baby Bo's Cantina,627 2nd Ave,"{'latitude': 40.74514, 'longitude': -73.97598}",584,3.5,10016
zBORlLYwMqqJ_GOX6K31mw,Pedro's Mexican Bar & Restaurant,73 Jay St,"{'latitude': 40.702526, 'longitude': -73.98647}",447,2.5,11201
_5G0SOM1ogWTsSmPBGRfzA,El Gallo Taqueria,214 Highlawn Ave,"{'latitude': 40.6035151454871, 'longitude': -73.9779098353486}",179,4.0,11223
cy0vBvZu2Eb4XtRFCp8Seg,Conmigo,1685 1st Ave,"{'latitude': 40.77793, 'longitude': -73.94902}",151,4.0,10128
-zZXaitTEIWFgGa21y0nbQ,El Cacto,54 E 13th St,"{'latitude': 40.73417, 'longitude': -73.99165}",38,4.0,10003
0W0m68TNPbodGCA3PhIB4w,The Black Ant,60 2nd Ave,"{'latitude': 40.72578, 'longitude': -73.98952}",485,4.0,10003
hGWYNCUmDLk_H_Mu3oV9HA,Dos Caminos,825 3rd Ave,"{'latitude': 40.755878, 'longitude': -73.970383}",1475,3.0,10022
zscLFr_wQUmSRGkup2YjpA,Mexicue,1429 3rd Ave,"{'latitude': 40.77536, 'longitude': -73.95628}",63,4.5,10028
HfVMTVjgxumjFpUF_T8mqg,Taqueria Sofia,187 Suydam St,"{'latitude': 40.7000869, 'longitude': -73.9257427}",110,4.0,11221
J7hRmPAGnOcd2OJsN_eV9g,El Mariachi Restaurant,6712 Roosevelt Ave,"{'latitude': 40.7460442, 'longitude': -73.8978364}",45,4.0,11377
-SYHh9DWvYuBZxkA4gfzHg,Calabrije's Margaritas & Tacos,234 Starr St,"{'latitude': 40.7055429619569, 'longitude': -73.9225539192783}",64,4.0,11237
V9jFJfuK3FzWCJGoY15EgQ,Blue Maiz,606 8th Ave,"{'latitude': 40.75543, 'longitude': -73.99071}",204,4.0,10018
DGa4PysLx10aRnXqRQ4Cng,La Mesita Restaurant,1513 Myrtle Ave,"{'latitude': 40.6992569, 'longitude': -73.9152222}",72,4.0,11237
9ijkw9x8oSSSnsUo5uR4Xw,Taco Santana,301 Keap St,"{'latitude': 40.7079186820012, 'longitude': -73.9554587596491}",142,4.0,11211
QlIVC8__DE4R6IRJrf-CVQ,Mi Tierra Restaurant,732 Classon Ave,"{'latitude': 40.6751313899333, 'longitude': -73.9601259960482}",25,4.5,11238
SCQvI5pAJmD-OMm37kkS6Q,DORADO Tacos & Quesadillas,28 E 12th St,"{'latitude': 40.73396, 'longitude': -73.99312}",587,4.0,10003
1-QgkACd4atRtc4AOGWz_Q,Tacos Y Jugos Genesis,7804 Woodside Ave,"{'latitude': 40.7435971734647, 'longitude': -73.8868284970522}",99,4.5,11373
hOLv0a65RSb5QvFd0FrYjw,Taqueria Santa Fe,214 Stanhope St,"{'latitude': 40.700351, 'longitude': -73.920546}",68,4.5,11237
dsKRm2jJPfEZvLLehWKhLg,Mexico Diner,902 Cortelyou Rd,"{'latitude': 40.6387, 'longitude': -73.96963}",77,4.5,11218
Y6FMtiM2Q3CwcuxI0E4USQ,Blue Agave,7215-B 3rd Ave,"{'latitude': 40.6330902, 'longitude': -74.0268565}",204,4.0,11209
z3TwiFWdJUvY9tW8QMEseQ,Taco Dumbo,56 Prospect St,"{'latitude': 40.700601, 'longitude': -73.988467}",133,4.0,11201
