Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
tLrmUO7QhCSt_l1D3QRiNQ,Union Square Burger,729 8th Ave,"{'latitude': 40.7596798012113, 'longitude': -73.9882033333333}",195,4.0,10036,american
vscYK65F_MUH8WqACKSdog,The Musket Room,265 Elizabeth St,"{'latitude': 40.72392, 'longitude': -73.99378}",408,4.5,10012,american
U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St.,1515 Broadway,"{'latitude': 40.7582662685627, 'longitude': -73.98654}",4008,4.0,10036,american
YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,138 Division St,"{'latitude': 40.714498871349, 'longitude': -73.9915559401866}",174,4.0,10002,american
_h9aSxUXt256bbHZCQHFEw,The Randall Manor Tavern,735 Castleton Ave,"{'latitude': 40.634885, 'longitude': -74.107469}",23,4.0,10310,american
uBxSYU7JMsqI_9iMP0kl2Q,The Common,9406 3rd Ave,"{'latitude': 40.61782, 'longitude': -74.03353}",35,4.5,11209,american
0y6eQXDw2RDLuBwkY02xGA,Aretsky's Patroon,160 E 46th St,"{'latitude': 40.7533599, 'longitude': -73.9732416}",204,4.0,10017,american
jQZu0WdLBYQZpdx3FDiOwQ,Wogies Bar and Grill,44 Trinity Pl,"{'latitude': 40.70723, 'longitude': -74.01342}",119,3.5,10006,american
zv29TbzPs9-rD5ql0qWw5A,The Shadmoor,1066 2nd Ave,"{'latitude': 40.75866, 'longitude': -73.9655499}",222,4.5,10022,american
lhEzTykkqFz92Vq2uILtyw,The Wren,344 Bowery,"{'latitude': 40.7263350655, 'longitude': -73.9920476876}",498,4.0,10012,american
aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,46 Mulberry St,"{'latitude': 40.71503, 'longitude': -73.99956}",115,4.0,10013,american
kMxXLrASxsbmS-ZzAaBe-A,Molly's,287 3rd Ave,"{'latitude': 40.73825, 'longitude': -73.98321}",493,4.0,10010,american
8F81LrdFm6P5kkFpsw0n0w,Sweet Chick,178 Ludlow St,"{'latitude': 40.7217399, 'longitude': -73.98739}",1402,4.0,10002,american
qsb6H598JnCHdKscMg9T8w,Grape and Grain,620 E 6th St,"{'latitude': 40.724055, 'longitude': -73.980757}",301,4.0,10009,american
Rqi5g1t0LodhmA8p66GJEA,Corona Diner,91-28 Corona Ave,"{'latitude': 40.74224, 'longitude': -73.87255}",124,4.0,11373,american
7Wd4pLyM6rqlC8YQexBJbg,Pure Bistro,88 5th Ave,"{'latitude': 40.6804381, 'longitude': -73.9778354}",215,4.0,11217,american
tteuwV9tNqiANsw1ryfX0A,Chat N' Chew,10 E 16th St,"{'latitude': 40.73692, 'longitude': -73.99194}",88,4.0,10003,american
mWS4umRg2AyykyAClMrIRw,The Penrose,1590 2nd Ave,"{'latitude': 40.7755334102308, 'longitude': -73.9532487460327}",1044,4.0,10028,american
g3FOPlO-Gp0J4HfjurW74Q,Gourmet Fit,6819 3rd Ave,"{'latitude': 40.63581, 'longitude': -74.02567}",146,4.5,11220,american
XvcRtA3pD6gpICLsdsQVbA,David Burke Tavern,135 E 62nd St,"{'latitude': 40.76447, 'longitude': -73.96708}",146,4.0,10065,american
-KKgqE2g4c1cH4YmmDR9CQ,Bernie's,332 Driggs Ave,"{'latitude': 40.72189, 'longitude': -73.95057}",33,4.5,11222,american
QRbD99HVMffeto7_Hq67CQ,Korzo,667 5th Ave,"{'latitude': 40.66199, 'longitude': -73.99238}",415,4.0,11215,american
VvsZAnEwU4c8Xkyrzx05Nw,Anytime,23 W 32nd St,"{'latitude': 40.74779, 'longitude': -73.98674}",278,4.5,10001,american
E3MkTTS4ZDjWV9YT5i6eUg,Houseman,508 Greenwich St,"{'latitude': 40.7256288347129, 'longitude': -74.0092368030346}",95,4.0,10013,american
L76e8Iz0orAWab0Nyampyg,Sutton Inn,347 E 54th St,"{'latitude': 40.7567013544777, 'longitude': -73.9648072030919}",109,4.0,10022,american
4LoroCI3VtQ17dyQa75-Rg,The Warren,131 Christopher St,"{'latitude': 40.7331, 'longitude': -74.0067}",198,4.0,10014,american
5NNAOZhKZ2Wjy2rL9DNaTA,Polo Caffe,803 8th Ave,"{'latitude': 40.6661905678325, 'longitude': -73.9787869843213}",39,4.0,11215,american
pfmAcS-g6SiNG0KlLvrqnA,Beauty & Essex,146 Essex St,"{'latitude': 40.72037, 'longitude': -73.98677}",3225,4.0,10002,american
h5WkewI6U7NjLB_n6WgdvQ,HandCraft Kitchen & Cocktails,367 3rd Ave,"{'latitude': 40.74103, 'longitude': -73.98132}",327,4.0,10016,american
8EBOj5bMglNI-jRIQvf6wg,Cheese Grille,188 Allen St,"{'latitude': 40.7219115, 'longitude': -73.9886709}",521,4.0,10002,american
bOfxa7LpuKe_uMKD_xSfDw,East Village Tavern,158 Avenue C,"{'latitude': 40.72571, 'longitude': -73.97749}",26,4.5,10009,american
lHGQM__w1x5Dxiq3aRPCTQ,White Horse Tavern - Financial District,25 Bridge St,"{'latitude': 40.70372, 'longitude': -74.01237}",321,4.0,10004,american
QsXqAlf1cQHfQ51h7ei3Yw,Benelux,25 Bogart St,"{'latitude': 40.70413, 'longitude': -73.93309}",34,4.5,11206,american
aXPvbifX51u27Ls4gzftZw,TGA NYC,320 W 36th St,"{'latitude': 40.75374, 'longitude': -73.99374}",55,4.0,10018,american
WqmqQ8c9NivfIRn3sO2KiA,The Ribbon,20 W 72nd St,"{'latitude': 40.7765198, 'longitude': -73.9774628}",357,3.5,10023,american
XpYm_l-zKI3Rl4E8WODIDA,The Levee,212 Berry St,"{'latitude': 40.7163303847776, 'longitude': -73.9617204666138}",394,4.0,11211,american
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,145 W Broadway,"{'latitude': 40.71692, 'longitude': -74.00792}",594,4.0,10013,american
3iLPrhNb02n81GdxP_jqgQ,North Square,103 Waverly Pl,"{'latitude': 40.73251, 'longitude': -73.99866}",284,4.0,10011,american
J4-UKUUx_cuclPt__ZwOPg,One Mile House,10 Delancey St,"{'latitude': 40.720394, 'longitude': -73.99321}",215,4.0,10002,american
hk3ohp_A4L4UgWTexDxf_Q,Gallaghers Steakhouse,228 W 52nd St,"{'latitude': 40.762876, 'longitude': -73.983837}",966,4.0,10019,american
opyY8Zk2RqiwLu9SzkQXJA,Harlem Shake,100 W 124th St,"{'latitude': 40.8070988060148, 'longitude': -73.9464158056276}",884,3.5,10027,american
N9tNC3T5JMCAaS-paP6jrA,Bareburger,155 William St,"{'latitude': 40.7098875, 'longitude': -74.0063175}",438,3.5,10038,american
HnFHxQUSviXVa1FUGR-Hjw,Adella,410 W 43rd St,"{'latitude': 40.7594098, 'longitude': -73.9929134}",148,4.0,10036,american
Xk3BVvlX-KXh6kJhbClMKw,Fine & Rare,9 E 37th St,"{'latitude': 40.7501754760742, 'longitude': -73.9821929931641}",246,4.5,10016,american
E_JmgVNSkNvRauDZGuf6AA,Effy's Kitchen,1567 Lexington Ave,"{'latitude': 40.78845, 'longitude': -73.94871}",193,4.0,10029,american
hiTfA7vnxDSLv77nl6UQXQ,St. Anselm,355 Metropolitan Ave,"{'latitude': 40.7143299, 'longitude': -73.95604}",763,4.0,11211,american
7y7E2wavr-HBwEmq2snMLw,Saxon + Parole,316 Bowery,"{'latitude': 40.72521, 'longitude': -73.99247}",728,4.0,10012,american
oRCbrbLqvOcBuWPzSjOllQ,Alameda,195 Franklin St,"{'latitude': 40.733494, 'longitude': -73.958484}",118,4.0,11222,american
Gc7OVEIs4HodL4hw9U3C3w,Copinette,891 1st Ave,"{'latitude': 40.75407, 'longitude': -73.96623}",58,4.0,10022,american
ugzHlkx2ILYzs72_8hxV8w,Wheeler's Restaurant,1707 Sheepshead Bay Rd,"{'latitude': 40.5857567, 'longitude': -73.95157}",166,4.0,11235,american
DW5SL9RM-kJnmRyYo4oEqg,Ruby's - Murray Hill,442 3rd Ave,"{'latitude': 40.74364, 'longitude': -73.97985}",356,4.0,10016,american
KrbzIWxERBbQ6BCpSV-9og,The Local Press,92-15 Rockaway Blvd,"{'latitude': 40.681551, 'longitude': -73.846927}",109,4.5,11417,american
w2Bt2DkJu7tiX2KzqlO0NQ,Bar Sardine,183 W 10th St,"{'latitude': 40.7343842119037, 'longitude': -74.0027010019169}",205,4.0,10014,american
WoAvunLY0_L0ix8Vgit8gQ,The Tuck Room,11 Fulton St,"{'latitude': 40.70654, 'longitude': -74.00325}",207,4.0,10038,american
-BOAKHyKKAXE1WhuVpMFkQ,The Good Fork,391 Van Brunt St,"{'latitude': 40.67599, 'longitude': -74.01432}",395,4.0,11231,american
gZhkoq9KMQ2Qe3sCq9BWbg,Rimtin Mediterranean Restaurant,104-02 Metropolitan Ave,"{'latitude': 40.709981, 'longitude': -73.848932}",123,4.5,11375,american
zHqDuMznom7CLp2lqV8q0g,Forrest Point,970 Flushing Ave,"{'latitude': 40.70319, 'longitude': -73.93229}",325,4.0,11206,american
i66wTfSG50VEMvzJNYm8Sw,The Sound Bite,737 9th Ave,"{'latitude': 40.76341, 'longitude': -73.98923}",58,4.5,10019,american
Vs5yyxnkokrVkP0q8UOtAw,Petra Bar & Restaurant,523 Evergreen Ave,"{'latitude': 40.69046, 'longitude': -73.91544}",24,5.0,11221,american
i38R1KxL99JoG-Ns7FyyGw,12 Chairs,56 MacDougal St,"{'latitude': 40.72759, 'longitude': -74.0024}",435,4.0,10012,american
rtCNN0TT2C_FH8zVPMy1sw,Burger Bistro,177 5th Ave,"{'latitude': 40.6771695, 'longitude': -73.97965}",412,4.0,11217,american
KMrQFZY20m4-Dnu3VGltrg,The Hamilton,998 Amsterdam Ave,"{'latitude': 40.8027668786632, 'longitude': -73.9640214206238}",108,4.5,10025,american
6a1AeJB9XYKbneoMWcCzfQ,C.Lo Cafe,39 Bushwick Ave,"{'latitude': 40.71354, 'longitude': -73.9413}",127,4.5,11211,american
BnSeJ9yRfJ09RoQ0euR34A,Trufa Restaurant,3431 Broadway,"{'latitude': 40.82315, 'longitude': -73.95318}",284,4.0,10031,american
ryvBsB9FrBBZDak87iGS1w,The Seafire Grill,158 E 48th St,"{'latitude': 40.7547012104496, 'longitude': -73.972255513072}",1036,4.5,10017,american
UG7pKdu-NaF-GhzRx3dVkQ,Blue Ribbon Brasserie - Brooklyn,280 5th Avenue,"{'latitude': 40.67423, 'longitude': -73.98228}",543,4.0,11215,american
Rxdoi-Sxsgu17JM-Xl--7g,All American Diner,1 State St,"{'latitude': 40.7026272886716, 'longitude': -74.0132341888022}",11,3.5,10004,american
cDSSZaRd-oW0RK_f7xnZaw,Bay Market Kitchen,850 3rd Ave,"{'latitude': 40.6593232778945, 'longitude': -74.0048465999408}",97,4.0,11232,american
kH5RMIaFmd-bekCIhOcqDw,Landmark Tavern,626 11th Ave,"{'latitude': 40.763156, 'longitude': -73.996253}",269,4.0,10036,american
NWHrF-8HC7yIKMXop6n-0Q,Bushwick Grind,63 Whipple St,"{'latitude': 40.70162, 'longitude': -73.94441}",84,5.0,11206,american
t4hGjbQaZtBqDAEoqdCJoA,Richie's Burger Joint,2665 Broadway,"{'latitude': 40.7982592975529, 'longitude': -73.9695739619898}",72,4.0,10025,american
ZNAOPaNS6U3h_LgRF7Eu_A,Project Brunch,616 Forest Ave,"{'latitude': 40.6298312, 'longitude': -74.1096512}",206,3.5,10310,american
9fydXI0fj2s-EmlF7vm8Og,Clay,553 Manhattan Ave,"{'latitude': 40.8094002234406, 'longitude': -73.9536950700793}",119,4.5,10027,american
CjSLDlOGzyHcJPwYXZQsWw,Clinton Hall,230 E 51st St,"{'latitude': 40.7558, 'longitude': -73.96905}",111,4.0,10022,american
ZnhRUBos9FGQZrzbcPn6Vg,O'Hara's Restaurant and Pub,120 Cedar St,"{'latitude': 40.7093473589949, 'longitude': -74.0122557367896}",377,4.0,10006,american
wo2mD2d2ufdmM5FV0u139w,The Avenue Restaurant,71-22 Myrtle Ave,"{'latitude': 40.701847, 'longitude': -73.879193}",72,4.0,11385,american
SjG7CnTIuUBIo9T4BThkGQ,Employees Only,510 Hudson St,"{'latitude': 40.73343, 'longitude': -74.00617}",1389,4.0,10014,american
r-izNItUH4ugnFodUOZX2A,International Wings Factory,1762 1st Ave,"{'latitude': 40.7801834538692, 'longitude': -73.9467542692273}",396,4.5,10128,american
x_u7DTvA4ypDBrPvVNx1CQ,"Whispers Restaurant, Bar & Lounge",210 W 94th St,"{'latitude': 40.7933013456452, 'longitude': -73.9722406754357}",73,4.5,10025,american
I9ScToNzfcM8mS8GpG8sTg,Burger Inc Nyc,353 W 14th St,"{'latitude': 40.740851, 'longitude': -74.004695}",85,4.0,10014,american
XzxlmC5W37klZXzSHrwOtA,Carnegie John's,56th St & 7th Ave,"{'latitude': 40.7648470396513, 'longitude': -73.9805518728638}",83,4.5,10011,american
ddKmJRZ3D1iS-gbZq03OWQ,Friedmans,228 W 47th St,"{'latitude': 40.7595053740559, 'longitude': -73.9854379268717}",298,4.0,10036,american
glpQwpZpOrNpoWSIrPpgng,Shorty's,229 Flatbush Ave,"{'latitude': 40.68131, 'longitude': -73.97513}",52,4.0,11217,american
uVimnyjMcc7MOGzd2NRX-w,North Pole Pub,428 Bergen St,"{'latitude': 40.68154, 'longitude': -73.9774}",30,5.0,11217,american
v8_MaF5d2u5qZ6evINBsig,Coarse NY,306 W 13th St,"{'latitude': 40.73913, 'longitude': -74.00363}",181,4.5,10014,american
3axYlGbF2M-rHjz0uhKFcg,Whitmans Hudson Yards,331 10th Ave,"{'latitude': 40.751716, 'longitude': -74.001579}",111,3.5,10001,american
-TDMW5TWfFlnnRgQZ71yeg,Lacey's Bridge Tavern,75 Innis St,"{'latitude': 40.63416, 'longitude': -74.143747}",100,4.5,10302,american
szM1B9tHQixNsmTZTfKoWA,Lincoln Station,409 Lincoln Pl,"{'latitude': 40.6726102, 'longitude': -73.9627163}",251,4.0,11238,american
PdIuSRfPXlXYYf0aNq95ZQ,Barley,1025 Manhattan Ave,"{'latitude': 40.7339699601062, 'longitude': -73.9551601186395}",57,4.0,11222,american
01isnBO1rFO2LTOeNfYl9w,Hillstone Restaurant,378 Park Ave S,"{'latitude': 40.7427534, 'longitude': -73.9847308}",886,4.0,10010,american
_hNMRzm0QhR7I41plTbyXw,Nowadays,56-06 Cooper Ave,"{'latitude': 40.6930436149127, 'longitude': -73.901419658197}",137,4.0,11385,american
dpDbAqjIVWUOb1W-XBMKJw,Ardyn,33 W 8th St,"{'latitude': 40.73306, 'longitude': -73.99801}",11,3.5,10011,american
4J2Z8dqPUC9yRpFXBgABkA,Hill Cafe,17 Putnam Ave,"{'latitude': 40.6827780652116, 'longitude': -73.9621102037048}",137,4.0,11238,american
vu-w4B72RWm_Q56dYiimrw,The Blacksmith NYC Bar and Kitchen,160 W 25th St,"{'latitude': 40.7449948, 'longitude': -73.9941641}",20,4.0,10001,american
R2VLXk5qjDLhsP4R8Z9i2A,Jody's Club Forest,372 Forest Ave,"{'latitude': 40.63079, 'longitude': -74.10182}",36,4.0,10301,american
8IRT0TGqsc9Ng27f_TFhnQ,Spiegel,26 1st Ave,"{'latitude': 40.723690032959, 'longitude': -73.98783}",287,4.0,10009,american
H6eM1DE_c2_2EO5LQGsAiQ,One Bedford,1 Bedford Ave,"{'latitude': 40.72388, 'longitude': -73.95107}",64,4.0,11222,american
OOoua3Q6PfqtImv3DjdcWw,Parlay,4024 8th Ave,"{'latitude': 40.6464, 'longitude': -73.99862}",346,4.5,11232,american
3y_-DwmoM198umnZHSOmKQ,Yves,385 Greenwich St,"{'latitude': 40.72021, 'longitude': -74.00996}",49,4.0,10013,american
bEloKDe-QVkwakAwmFKbbA,Frying Pan,Pier 66 Maritime,"{'latitude': 40.7521174043978, 'longitude': -74.0090024471283}",1411,4.0,10001,american
BSv3awhABROYjjwlQaQ-Qw,Tiny's & The Bar Upstairs,135 W Broadway,"{'latitude': 40.716698, 'longitude': -74.00816}",527,4.0,10013,american
3omBIylGFJugwLgNgUgOXw,Bar Bacon,836 9th Ave,"{'latitude': 40.7664356, 'longitude': -73.986764}",1112,4.0,10019,american
Vx9jsY90nQ9PCKBa1aCt9w,Tom's,782 Washington Ave,"{'latitude': 40.674491, 'longitude': -73.963439}",1230,4.0,11238,american
54SrQVVhGcvfuIkFabQ8KQ,P.J. Clarke's,915 Third Ave,"{'latitude': 40.7589148, 'longitude': -73.9680336}",860,3.5,10022,american
ORLEaDESAXztvS5yYYW0oQ,Living Room Restaurant & Lounge,178 Ave U,"{'latitude': 40.596309, 'longitude': -73.977697}",123,4.0,11223,american
yOPbrFZ2ZUsyQWsedP6gUg,Amity Hall Uptown,982 Amsterdam Ave,"{'latitude': 40.80231, 'longitude': -73.96475}",152,3.5,10025,american
n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,68 Greenwich Ave,"{'latitude': 40.736214, 'longitude': -74.000729}",519,4.0,10011,american
B2EVXQCqfzludPiWWuZ8ag,Simon & The Whale,23 Lexington Ave,"{'latitude': 40.739848, 'longitude': -73.984254}",135,4.0,10010,american
XsElXaLxUPKquI78poB8yw,Maison Pickle,2313 Broadway,"{'latitude': 40.7870043970907, 'longitude': -73.9780229034143}",683,4.0,10024,american
g6QOBY2bmEw5CKfiZ43egQ,Encore Restaurant,10007 4th Ave,"{'latitude': 40.61256, 'longitude': -74.03366}",34,4.5,11209,american
350F7vZ8gWh3ojxEWbxA3Q,The Distillery,785 9th Ave,"{'latitude': 40.76509, 'longitude': -73.98818}",107,4.0,10019,american
VkwB8OziGSgTqY5kpSSf4g,Logan's Run,375 5th Ave,"{'latitude': 40.6710931618244, 'longitude': -73.984489494555}",10,4.5,11215,american
0yg9DS4RDceQ6HgH3Jx80Q,Sean's Bar & Kitchen,42 West 48th St,"{'latitude': 40.75801, 'longitude': -73.98008}",234,4.0,10036,american
j8DFd-bxnvM_UfHnDLIA0g,Woodrow's,43 Murray St,"{'latitude': 40.7141113, 'longitude': -74.009201}",307,4.0,10007,american
dzlhiEg7nE49iReUC10w_A,Jack the Horse Tavern,66 Hicks St,"{'latitude': 40.699973, 'longitude': -73.993781}",365,4.0,11201,american
aU8ZfmIVm1Ii52QEX7p9NA,Two Forks,119 W 40th St,"{'latitude': 40.7539974153042, 'longitude': -73.9859890937805}",108,3.5,10018,american
OkiPb6gNNRmcbB4zIIMx0g,Big Tiny,244 Smith St,"{'latitude': 40.6834507, 'longitude': -73.992855}",39,4.5,11231,american
O8Ku5ZChZ14uk7sSgQ6BSA,Slick Willie Table & Bar,179 Meserole Ave,"{'latitude': 40.7282683260559, 'longitude': -73.9492918135735}",78,4.0,11222,american
3Ic4C60oSH1cV2jknUXSjQ,The Flatiron Room,37 W 26th St,"{'latitude': 40.74452, 'longitude': -73.99049}",727,4.5,10010,american
a1M98M-JNpWaY4NmRDxqhg,Rove,72-27 Austin St,"{'latitude': 40.7191490465402, 'longitude': -73.841836117208}",179,4.0,11375,american
3Gz07E5YJjDTJPSuzsAStQ,Ocean Prime,123 W 52nd St,"{'latitude': 40.76173, 'longitude': -73.98063}",466,4.5,10019,american
3Q4FMHLSTM8sATaEHeZ6Tg,Blanca,261 Moore St,"{'latitude': 40.7050708681994, 'longitude': -73.933581}",160,4.0,11206,american
WfJNUmeFNU8_fznPgY9N_g,Ida's Nearabout,43-13 Queens Blvd,"{'latitude': 40.7437641, 'longitude': -73.9208344}",86,4.0,11104,american
wouDDTacUIBaRp8YGCFTsA,Colonie,127 Atlantic Ave,"{'latitude': 40.6909, 'longitude': -73.9958}",540,4.0,11201,american
Esgyg0dRzBQJFMuVSaCYww,As Is NYC,734 10th Ave,"{'latitude': 40.7645799, 'longitude': -73.9914759}",188,4.0,10019,american
_OdmajwtXXQwz-RhFUUxFw,Trophy Bar,351 Broadway,"{'latitude': 40.707908, 'longitude': -73.95565}",185,4.0,11211,american
1z5Nu66M6W8mk5Ap4osZwA,The NoMad Restaurant,1170 Broadway,"{'latitude': 40.7449, 'longitude': -73.988482}",1397,4.0,10001,american
U2EvUcS9KtXDv_Yw3cugiw,Chez Ma Tante,90 Calyer St,"{'latitude': 40.7268966108951, 'longitude': -73.9574290439961}",107,4.5,11222,american
uuHujhrkVQdS8XVSGWW2mA,Cebu Bar & Bistro,8801 3rd Ave,"{'latitude': 40.62186, 'longitude': -74.031383}",608,3.5,11209,american
4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,75 Washington Pl,"{'latitude': 40.7320640251595, 'longitude': -73.9996931018524}",949,4.5,10011,american
p9nYMrQbrPMzKBBBj73uFA,Pee Dee Steak House,50 W 125th St,"{'latitude': 40.8069267272949, 'longitude': -73.944206237793}",56,4.0,10027,american
ZgyvDF_hOWas3SXe0Hj7hA,Schilling,109 Washington St,"{'latitude': 40.70857, 'longitude': -74.014}",129,4.0,10006,american
YgQ1AVY9JLSMjSRX3Hzj1g,LIC Market,21-52 44th Dr,"{'latitude': 40.74745, 'longitude': -73.94552}",733,4.0,11101,american
samBmcA_ysePpw5VYWgxdg,The Castello Plan,1213 Cortelyou Rd,"{'latitude': 40.6403278076802, 'longitude': -73.9666944709866}",291,4.0,11218,american
4b8VKAJwRZkNMGItHl5r4w,C Lounge Restaurant & Hookah Bar,14 Ave C,"{'latitude': 40.72111, 'longitude': -73.9809}",3,3.5,10009,american
JL_p-OHtSEYVfoeLQQgqDA,Casellula,401 W 52nd St,"{'latitude': 40.76499, 'longitude': -73.98835}",886,4.0,10019,american
QKiVXF-Y1IK_NkRfvtY4sQ,One Star,147 W 24th St,"{'latitude': 40.7445145622588, 'longitude': -73.9940418298492}",135,4.5,10011,american
niXT7o9AcG18zC7KlaAEEA,Park Slope Ale House,356 6th Ave,"{'latitude': 40.67061, 'longitude': -73.9819799}",17,5.0,11215,american
fZ8RiMqZsTKqfr4RoSLBOQ,the OAK on Pine,196 Pine St,"{'latitude': 40.71015, 'longitude': -74.06142}",94,4.5,07304,american
2wQsfQkorp9L03vPEFAZJw,Hudson Clearwater,447 Hudson St,"{'latitude': 40.73109, 'longitude': -74.00699}",502,4.0,10014,american
h--B7M-Sfs1Y8hhlPay0Qw,My Belly's Playlist,218 West 35th St,"{'latitude': 40.751792, 'longitude': -73.991027}",51,4.0,10001,american
aqmBcayYzm_J58P_CNQH6w,East Market Diner,2592 Atlantic Ave,"{'latitude': 40.6753425598145, 'longitude': -73.8985443115234}",34,4.0,11207,american
XJxoBc_3vvDiCCJViLNfJg,Dianne & Elisabeth,644 10th Ave,"{'latitude': 40.7618, 'longitude': -73.99367}",263,4.0,10036,american
ej_pg-wc-ZtexQKPPiQ_5w,The Edge Harlem,101 Edgecombe Ave,"{'latitude': 40.8199158, 'longitude': -73.9460373}",494,4.0,10030,american
sDajjybHSYFw8gTVbknPGA,Jack Doyle's Bar & Restaurant,240 W 35th St,"{'latitude': 40.752132, 'longitude': -73.991852}",283,4.0,10001,american
RL0ost0LSv0w5OOJZk5KjQ,Yumze Food Gourmet Deli,20-01 New Haven Ave,"{'latitude': 40.6006378255333, 'longitude': -73.7538811191916}",6,4.5,11691,american
EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,1 E 55th St,"{'latitude': 40.761559099, 'longitude': -73.9743427135}",363,4.0,10022,american
oLA02lMIfgvbYquvXzkARw,Lillie's Victorian Establishment,249 W 49th St,"{'latitude': 40.7614625, 'longitude': -73.9860519}",1366,4.0,10019,american
8G6H30Krmj8-OHs6hZfT1g,Belle Harlem,2363 Adam Clayton Powell Blvd,"{'latitude': 40.8173, 'longitude': -73.94171}",117,4.5,10030,american
wyJqyh-Y9Na6XM0S_xnnEQ,East N Bull Cafe Bistro,2338 Coney Island Ave,"{'latitude': 40.59997, 'longitude': -73.96151}",2,5.0,11223,american
escMR9M42UsHQIglAz1pJw,Bubba's Bistro,31-13 Ditmars Blvd,"{'latitude': 40.775832308033, 'longitude': -73.9100879056678}",330,4.0,11105,american
HSQodPxknZmHsiKQOqtQ5A,White Castle,3101 Atlantic Ave,"{'latitude': 40.67926, 'longitude': -73.88113}",15,3.0,11208,american
bTD-ZxjlvbWM3B8AAV64OA,Jameson's Bar and Kitchen,975 2nd Ave,"{'latitude': 40.7559471105795, 'longitude': -73.9679523404754}",66,4.0,10022,american
xwdyPDcF1PifAiXyNnyA5Q,Third Avenue Ale House,1644 3rd Ave,"{'latitude': 40.7828, 'longitude': -73.95129}",279,4.0,10128,american
tdDBpCB-xA9NqR9dxc6OxQ,Emojo Burger,261 1st Ave,"{'latitude': 40.7323, 'longitude': -73.98224}",129,4.0,10003,american
PHSsvGDW6Rh2pGWEDTrDew,Death Ave,315 10th Ave,"{'latitude': 40.75112, 'longitude': -74.00208}",449,4.0,10001,american
2iW5TU4W0BN8LYBzVmO9Qw,The Honey Well,3604 Broadway,"{'latitude': 40.82849, 'longitude': -73.94862}",111,4.5,10031,american
PfKFF97l-N9eBEkgcFkD9w,French Epi,123 Greenpoint Ave,"{'latitude': 40.730349, 'longitude': -73.955203}",65,4.0,11222,american
TikAlBfPzWZQ9h5yk8Mmdg,Cronin & Phelan's,38-14 Broadway,"{'latitude': 40.7589, 'longitude': -73.91941}",189,4.5,11103,american
5K0b-fEk96xUJCV_5ytNog,Contra,138 Orchard St,"{'latitude': 40.719878, 'longitude': -73.989063}",291,4.0,10002,american
UTzACyFayWbmg19iqrXFXA,Boilermaker,13 First Ave,"{'latitude': 40.72345, 'longitude': -73.98855}",222,4.0,10003,american
XAeGAF5MGr7P6A13SnXbjQ,Merchants River House,375 S End Ave,"{'latitude': 40.7112882252543, 'longitude': -74.0176175854584}",374,3.5,10280,american
Jy6qxXks0w5Wmurzu7rmBQ,212 Burgers,252 Prospect Park W,"{'latitude': 40.659118333958, 'longitude': -73.9816275578599}",77,4.5,11215,american
sGqKDtizXj3tg9jnAc9FeQ,K Rico Steakhouse,772 9th Ave,"{'latitude': 40.76438, 'longitude': -73.9880699}",525,4.5,10019,american
Rgm8BwcoqfIVSl2QSEOhbQ,Craft,43 E 19th St,"{'latitude': 40.73818, 'longitude': -73.98866}",979,4.0,10003,american
IHLGmtOkqm8Qm3Ny8yjfVA,Pata Paplean Bar,76-21 Woodside Ave,"{'latitude': 40.7435901462143, 'longitude': -73.8880684963577}",53,4.0,11373,american
pDUQF3IgvqZfT31luMgwTA,CK14  The Crooked Knife,232 W 14th St,"{'latitude': 40.739015, 'longitude': -74.001506}",483,4.0,10011,american
bJdS98j_HTfyg-xUlu6V5A,Dark Horse,17 Murray St,"{'latitude': 40.713718, 'longitude': -74.008036}",382,4.0,10007,american
n8pUdu9-ydHlmeEbYqbApQ,Bodeguita,6 Suydam St,"{'latitude': 40.69555, 'longitude': -73.93204}",22,4.5,11221,american
fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,200 W 70th St,"{'latitude': 40.77741, 'longitude': -73.98312}",455,4.0,10023,american
GRhA1hH1edG48tj2T5I6CA,Crimson & Rye,198 E 54th St,"{'latitude': 40.7580738959145, 'longitude': -73.9687237968059}",121,4.0,10022,american
zUv1BNm_a9-3DkxrCG3tng,Friedman's,450 10th Ave,"{'latitude': 40.755311, 'longitude': -73.998389}",509,4.0,10018,american
kortq9GFNGvV4ky_rVf88g,Hibernia Bar,401 W 50th St,"{'latitude': 40.76365, 'longitude': -73.9890999}",159,4.5,10019,american
-vF3hX7v1R4oAjfNgifZvA,Feast,102 3rd Ave,"{'latitude': 40.7325189, 'longitude': -73.9881274}",444,4.0,10003,american
yy8jf3cnbXG4KOLGNJVfig,Burger & Barrel,25 W Houston St,"{'latitude': 40.7258, 'longitude': -73.99793}",799,3.5,10012,american
_HBpi2PIG8Zxz01Pr41MIw,The Shady Lady,34-19 30th Ave,"{'latitude': 40.765619, 'longitude': -73.9181399}",693,4.0,11103,american
